drug_id,drug_name,atc_code,atc_level1,atc_level1_name,atc_level2,atc_level3,atc_level4,atc_level5,level_name,primary_category
DB13099,Valnoctamide,N05CM13,N,Nervous system,N05,N05C,N05CM,N05CM13,Other hypnotics and sedatives,N
DB13124,Troxerutin,C05CA04,C,Cardiovascular system,C05,C05C,C05CA,C05CA04,Bioflavonoids,C
DB13124,Troxerutin,C05CA54,C,Cardiovascular system,C05,C05C,C05CA,C05CA54,Bioflavonoids,C
DB13125,Lusutrombopag,B02BX07,B,Blood and blood forming organs,B02,B02B,B02BX,B02BX07,Other systemic hemostatics,B
DB13129,Trimegestone,G03FA16,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA16,"Progestogens and estrogens, fixed combinations",G
DB13129,Trimegestone,G03FB11,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB11,"Progestogens and estrogens, sequential preparations",G
DB13132,Artemisinin,P01BE01,P,Antiparasitic products,P01,P01B,P01BE,P01BE01,"Artemisinin and derivatives, plain",P
DB13133,Von Willebrand Factor Human,B02BD06,B,Blood and blood forming organs,B02,B02B,B02BD,B02BD06,Blood coagulation factors,B
DB13133,Von Willebrand Factor Human,B02BD10,B,Blood and blood forming organs,B02,B02B,B02BD,B02BD10,Blood coagulation factors,B
DB13136,Fluindione,B01AA12,B,Blood and blood forming organs,B01,B01A,B01AA,B01AA12,Vitamin K antagonists,B
DB13140,Bezlotoxumab,J06BB21,J,Antiinfectives for systemic use,J06,J06B,J06BB,J06BB21,Specific immunoglobulins,J
DB13142,Calcium glubionate,A12AA02,A,Alimentary tract and metabolism,A12,A12A,A12AA,A12AA02,Calcium,A
DB13143,Methallenestril,G03CC03,G,Genito-urinary system and sex hormones,G03,G03C,G03CC,G03CC03,"Estrogens, combinations with other drugs",G
DB13143,Methallenestril,G03CB03,G,Genito-urinary system and sex hormones,G03,G03C,G03CB,G03CB03,"Synthetic estrogens, plain",G
DB13144,Lenograstim,L03AA10,L,Antineoplastic and immunomodulating agents,L03,L03A,L03AA,L03AA10,Colony stimulating factors,L
DB13146,Fluciclovine (18F),V09IX12,V,Various,V09,V09I,V09IX,V09IX12,Other diagnostic radiopharmaceuticals for tumour detection,V
DB13148,Coagulation factor X human,B02BD13,B,Blood and blood forming organs,B02,B02B,B02BD,B02BD13,Blood coagulation factors,B
DB13151,Anti-inhibitor coagulant complex,B02BD03,B,Blood and blood forming organs,B02,B02B,B02BD,B02BD03,Blood coagulation factors,B
DB13156,Inosine pranobex,J05AX05,J,Antiinfectives for systemic use,J05,J05A,J05AX,J05AX05,Other antivirals,J
DB13157,Sodium lauryl sulfoacetate,A06AG11,A,Alimentary tract and metabolism,A06,A06A,A06AG,A06AG11,Enemas,A
DB13158,Clobetasone,D07AB01,D,Dermatologicals,D07,D07A,D07AB,D07AB01,"Corticosteroids, moderately potent (group II)",D
DB13158,Clobetasone,S01CA11,S,Sensory organs,S01,S01C,S01CA,S01CA11,Corticosteroids and antiinfectives in combination,S
DB13158,Clobetasone,S01BA09,S,Sensory organs,S01,S01B,S01BA,S01BA09,"Corticosteroids, plain",S
DB13161,Nusinersen,M09AX07,M,Musculo-skeletal system,M09,M09A,M09AX,M09AX07,Other drugs for disorders of the musculo-skeletal system,M
DB13164,Olmutinib,L01XE40,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XE,L01XE40,Protein kinase inhibitors,L
DB13166,Zofenopril,C09BA15,C,Cardiovascular system,C09,C09B,C09BA,C09BA15,ACE inhibitors and diuretics,C
DB13166,Zofenopril,C09AA15,C,Cardiovascular system,C09,C09A,C09AA,C09AA15,"ACE inhibitors, plain",C
DB13167,Alclofenac,M01AB06,M,Musculo-skeletal system,M01,M01A,M01AB,M01AB06,Acetic acid derivatives and related substances,M
DB13169,Nandrolone,S01XA11,S,Sensory organs,S01,S01X,S01XA,S01XA11,Other ophthalmologicals,S
DB13169,Nandrolone,A14AB01,A,Alimentary tract and metabolism,A14,A14A,A14AB,A14AB01,Estren derivatives,A
DB13170,Plecanatide,A06AX07,A,Alimentary tract and metabolism,A06,A06A,A06AX,A06AX07,Other drugs for constipation,A
DB13173,Cerliponase alfa,A16AB17,A,Alimentary tract and metabolism,A16,A16A,A16AB,A16AB17,Enzymes,A
DB13178,Inositol,A11HA07,A,Alimentary tract and metabolism,A11,A11H,A11HA,A11HA07,Other plain vitamin preparations,A
DB13179,Troleandomycin,J01FA08,J,Antiinfectives for systemic use,J01,J01F,J01FA,J01FA08,Macrolides,J
DB13183,Technetium Tc-99m etifenin,V09DA02,V,Various,V09,V09D,V09DA,V09DA02,Technetium (99mTc) compounds,V
DB13185,Oxabolone cipionate,A14AB03,A,Alimentary tract and metabolism,A14,A14A,A14AB,A14AB03,Estren derivatives,A
DB13189,Calcitonin porcine,H05BA02,H,Systemic hormonal preparations,H05,H05B,H05BA,H05BA02,Calcitonin preparations,H
DB13191,Phosphocreatine,C01EB06,C,Cardiovascular system,C01,C01E,C01EB,C01EB06,Other cardiac preparations,C
DB13192,Antihemophilic factor human,B02BD02,B,Blood and blood forming organs,B02,B02B,B02BD,B02BD02,Blood coagulation factors,B
DB13193,Vitex agnus-castus fruit extract,G02CX03,G,Genito-urinary system and sex hormones,G02,G02C,G02CX,G02CX03,Other gynecologicals,G
DB13194,Hedera helix leaf extract,R05CA12,R,Respiratory system,R05,R05C,R05CA,R05CA12,Expectorants,R
DB13195,Horse chestnut,C05CX03,C,Cardiovascular system,C05,C05C,C05CX,C05CX03,Other capillary stabilizing agents,C
DB13196,Valerian,N05CM09,N,Nervous system,N05,N05C,N05CM,N05CM09,Other hypnotics and sedatives,N
DB13197,Kallidinogenase,C04AF01,C,Cardiovascular system,C04,C04A,C04AF,C04AF01,Enzymes,C
DB13198,Pepsin,A09AC01,A,Alimentary tract and metabolism,A09,A09A,A09AC,A09AC01,"Enzyme and acid preparations, combinations",A
DB13198,Pepsin,A09AA03,A,Alimentary tract and metabolism,A09,A09A,A09AA,A09AA03,Enzyme preparations,A
DB13199,Brinase,B01AD06,B,Blood and blood forming organs,B01,B01A,B01AD,B01AD06,Enzymes,B
DB13200,Lipegfilgrastim,L03AA14,L,Antineoplastic and immunomodulating agents,L03,L03A,L03AA,L03AA14,Colony stimulating factors,L
DB13202,Piprozolin,A05AX01,A,Alimentary tract and metabolism,A05,A05A,A05AX,A05AX01,Other drugs for bile therapy,A
DB13203,Bamifylline,R03DA08,R,Respiratory system,R03,R03D,R03DA,R03DA08,Xanthines,R
DB13204,Dimethyl carbate,P03BX05,P,Antiparasitic products,P03,P03B,P03BX,P03BX05,Other insecticides and repellents,P
DB13205,Teclozan,P01AC04,P,Antiparasitic products,P01,P01A,P01AC,P01AC04,Dichloroacetamide derivatives,P
DB13206,Bamethan,C04AA31,C,Cardiovascular system,C04,C04A,C04AA,C04AA31,2-amino-1-phenylethanol derivatives,C
DB13207,Arginine glutamate,A05BA01,A,Alimentary tract and metabolism,A05,A05B,A05BA,A05BA01,Liver therapy,A
DB13208,Prednylidene,H02AB11,H,Systemic hormonal preparations,H02,H02A,H02AB,H02AB11,Glucocorticoids,H
DB13209,Bismuth subnitrate,A02BX12,A,Alimentary tract and metabolism,A02,A02B,A02BX,A02BX12,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),A
DB13210,Sodium chlorite,D03AX11,D,Dermatologicals,D03,D03A,D03AX,D03AX11,Other cicatrizants,D
DB13211,Guanoxan,C02CC03,C,Cardiovascular system,C02,C02C,C02CC,C02CC03,Guanidine derivatives,C
DB13212,Phenolsulfonphthalein,V04CH03,V,Various,V04,V04C,V04CH,V04CH03,Tests for renal function and ureteral injuries,V
DB13213,Butaperazine,N05AB09,N,Nervous system,N05,N05A,N05AB,N05AB09,Phenothiazines with piperazine structure,N
DB13214,Sulfadicramide,S01AB03,S,Sensory organs,S01,S01A,S01AB,S01AB03,Sulfonamides,S
DB13215,Sulfobromophthalein,V04CE02,V,Various,V04,V04C,V04CE,V04CE02,Tests for liver functional capacity,V
DB13216,Oxolamine,R05DB07,R,Respiratory system,R05,R05D,R05DB,R05DB07,Other cough suppressants,R
DB13217,Fentiazac,M01AB10,M,Musculo-skeletal system,M01,M01A,M01AB,M01AB10,Acetic acid derivatives and related substances,M
DB13217,Fentiazac,M02AA14,M,Musculo-skeletal system,M02,M02A,M02AA,M02AA14,"Antiinflammatory preparations, non-steroids for topical use",M
DB13218,Mandelic acid,B05CA06,B,Blood and blood forming organs,B05,B05C,B05CA,B05CA06,Antiinfectives,B
DB13218,Mandelic acid,J01XX06,J,Antiinfectives for systemic use,J01,J01X,J01XX,J01XX06,Other antibacterials,J
DB13219,Medifoxamine,N06AX13,N,Nervous system,N06,N06A,N06AX,N06AX13,Other antidepressants,N
DB13220,Ferrous aspartate,B03AA09,B,Blood and blood forming organs,B03,B03A,B03AA,B03AA09,"Iron bivalent, oral preparations",B
DB13221,Apronalide,N05CM12,N,Nervous system,N05,N05C,N05CM,N05CM12,Other hypnotics and sedatives,N
DB13222,Tilbroquinol,P01AA05,P,Antiparasitic products,P01,P01A,P01AA,P01AA05,Hydroxyquinoline derivatives,P
DB13223,Fluocortin,D07AB04,D,Dermatologicals,D07,D07A,D07AB,D07AB04,"Corticosteroids, moderately potent (group II)",D
DB13224,Piperidione,R05DB23,R,Respiratory system,R05,R05D,R05DB,R05DB23,Other cough suppressants,R
DB13225,Dibenzepin,N06AA08,N,Nervous system,N06,N06A,N06AA,N06AA08,Non-selective monoamine reuptake inhibitors,N
DB13226,Acetylleucine,N07CA04,N,Nervous system,N07,N07C,N07CA,N07CA04,Antivertigo preparations,N
DB13227,Tribenoside,C05CX01,C,Cardiovascular system,C05,C05C,C05CX,C05CX01,Other capillary stabilizing agents,C
DB13227,Tribenoside,C05AX05,C,Cardiovascular system,C05,C05A,C05AX,C05AX05,Other agents for treatment of hemorrhoids and anal fissures for topical use,C
DB13228,Flosequinan,C01DB01,C,Cardiovascular system,C01,C01D,C01DB,C01DB01,Quinolone vasodilators,C
DB13229,Enibomal,N01AG01,N,Nervous system,N01,N01A,N01AG,N01AG01,Barbiturates in combination with other drugs,N
DB13230,Gestonorone,L02AB03,L,Antineoplastic and immunomodulating agents,L02,L02A,L02AB,L02AB03,Progestogens,L
DB13230,Gestonorone,G03DA01,G,Genito-urinary system and sex hormones,G03,G03D,G03DA,G03DA01,Pregnen (4) derivatives,G
DB13231,Calcium lactate,A12AA05,A,Alimentary tract and metabolism,A12,A12A,A12AA,A12AA05,Calcium,A
DB13232,Suxibuzone,M02AA22,M,Musculo-skeletal system,M02,M02A,M02AA,M02AA22,"Antiinflammatory preparations, non-steroids for topical use",M
DB13233,Alaproclate,N06AB07,N,Nervous system,N06,N06A,N06AB,N06AB07,Selective serotonin reuptake inhibitors,N
DB13234,Propanidid,N01AX04,N,Nervous system,N01,N01A,N01AX,N01AX04,Other general anesthetics,N
DB13235,Perboric acid,A01AB19,A,Alimentary tract and metabolism,A01,A01A,A01AB,A01AB19,Antiinfectives and antiseptics for local oral treatment,A
DB13236,Stibophen,P02BX03,P,Antiparasitic products,P02,P02B,P02BX,P02BX03,Other antitrematodal agents,P
DB13237,Clofoctol,J01XX03,J,Antiinfectives for systemic use,J01,J01X,J01XX,J01XX03,Other antibacterials,J
DB13238,Tuaminoheptane,R01AA11,R,Respiratory system,R01,R01A,R01AA,R01AA11,"Sympathomimetics, plain",R
DB13238,Tuaminoheptane,R01AB08,R,Respiratory system,R01,R01A,R01AB,R01AB08,"Sympathomimetics, combinations excl. corticosteroids",R
DB13239,Neltenexine,R05CB14,R,Respiratory system,R05,R05C,R05CB,R05CB14,Mucolytics,R
DB13240,Cymarin,C01AC03,C,Cardiovascular system,C01,C01A,C01AC,C01AC03,Strophanthus glycosides,C
DB13241,Begelomab,L04AA35,L,Antineoplastic and immunomodulating agents,L04,L04A,L04AA,L04AA35,Selective immunosuppressants,L
DB13242,Bucladesine,C01CE04,C,Cardiovascular system,C01,C01C,C01CE,C01CE04,Phosphodiesterase inhibitors,C
DB13243,Tiazofurine,L01XX18,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XX,L01XX18,Other antineoplastic agents,L
DB13244,Aminomethylbenzoic acid,B02AA03,B,Blood and blood forming organs,B02,B02A,B02AA,B02AA03,Amino acids,B
DB13245,Thiram,P03AA05,P,Antiparasitic products,P03,P03A,P03AA,P03AA05,Sulfur containing products,P
DB13246,Quinupramine,N06AA23,N,Nervous system,N06,N06A,N06AA,N06AA23,Non-selective monoamine reuptake inhibitors,N
DB13247,Pramiracetam,N06BX16,N,Nervous system,N06,N06B,N06BX,N06BX16,Other psychostimulants and nootropics,N
DB13248,Phthalylsulfathiazole,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB13248,Phthalylsulfathiazole,A07AB02,A,Alimentary tract and metabolism,A07,A07A,A07AB,A07AB02,Sulfonamides,A
DB13249,Magnesium silicate,A02AA05,A,Alimentary tract and metabolism,A02,A02A,A02AA,A02AA05,Magnesium compounds,A
DB13250,Methylmethionine chloride,A02BX04,A,Alimentary tract and metabolism,A02,A02B,A02BX,A02BX04,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),A
DB13251,Octopamine,C01CA18,C,Cardiovascular system,C01,C01C,C01CA,C01CA18,Adrenergic and dopaminergic agents,C
DB13252,Tropatepine,N04AA12,N,Nervous system,N04,N04A,N04AA,N04AA12,Tertiary amines,N
DB13253,Proxibarbal,N05CA22,N,Nervous system,N05,N05C,N05CA,N05CA22,"Barbiturates, plain",N
DB13254,Prifinium,A03AB18,A,Alimentary tract and metabolism,A03,A03A,A03AB,A03AB18,"Synthetic anticholinergics, quaternary ammonium compounds",A
DB13255,Propatyl nitrate,C01DA57,C,Cardiovascular system,C01,C01D,C01DA,C01DA57,Organic nitrates,C
DB13255,Propatyl nitrate,C01DA07,C,Cardiovascular system,C01,C01D,C01DA,C01DA07,Organic nitrates,C
DB13256,Clothiapine,N05AH06,N,Nervous system,N05,N05A,N05AH,N05AH06,"Diazepines, oxazepines, thiazepines and oxepines",N
DB13258,Etofamide,P01AC03,P,Antiparasitic products,P01,P01A,P01AC,P01AC03,Dichloroacetamide derivatives,P
DB13259,Ethyl chloride,N01BX01,N,Nervous system,N01,N01B,N01BX,N01BX01,Other local anesthetics,N
DB13260,Lysozyme,J05AX02,J,Antiinfectives for systemic use,J05,J05A,J05AX,J05AX02,Other antivirals,J
DB13260,Lysozyme,D06BB07,D,Dermatologicals,D06,D06B,D06BB,D06BB07,Antivirals,D
DB13261,Sitafloxacin,J01MA21,J,Antiinfectives for systemic use,J01,J01M,J01MA,J01MA21,Fluoroquinolones,J
DB13262,Aceclidine,S01EB58,S,Sensory organs,S01,S01E,S01EB,S01EB58,Parasympathomimetics,S
DB13262,Aceclidine,S01EB08,S,Sensory organs,S01,S01E,S01EB,S01EB08,Parasympathomimetics,S
DB13263,Quassia,P03AX04,P,Antiparasitic products,P03,P03A,P03AX,P03AX04,"Other ectoparasiticides, incl. scabicides",P
DB13264,Penimepicycline,J01AA10,J,Antiinfectives for systemic use,J01,J01A,J01AA,J01AA10,Tetracyclines,J
DB13265,Hexobendine,C01DX06,C,Cardiovascular system,C01,C01D,C01DX,C01DX06,Other vasodilators used in cardiac diseases,C
DB13266,Cefatrizine,J01DB07,J,Antiinfectives for systemic use,J01,J01D,J01DB,J01DB07,First-generation cephalosporins,J
DB13267,Ritiometan,R01AX05,R,Respiratory system,R01,R01A,R01AX,R01AX05,Other nasal preparations,R
DB13268,Acetarsol,G01AB01,G,Genito-urinary system and sex hormones,G01,G01A,G01AB,G01AB01,Arsenic compounds,G
DB13268,Acetarsol,P01CD02,P,Antiparasitic products,P01,P01C,P01CD,P01CD02,Arsenic compounds,P
DB13268,Acetarsol,A07AX02,A,Alimentary tract and metabolism,A07,A07A,A07AX,A07AX02,Other intestinal antiinfectives,A
DB13269,Dichlorobenzyl alcohol,R02AA03,R,Respiratory system,R02,R02A,R02AA,R02AA03,Antiseptics,R
DB13270,Dibekacin,J01GB09,J,Antiinfectives for systemic use,J01,J01G,J01GB,J01GB09,Other aminoglycosides,J
DB13271,Wood creosote,R05CA08,R,Respiratory system,R05,R05C,R05CA,R05CA08,Expectorants,R
DB13272,Meladrazine,G04BD03,G,Genito-urinary system and sex hormones,G04,G04B,G04BD,G04BD03,Drugs for urinary frequency and incontinence,G
DB13273,Sultopride,N05AL02,N,Nervous system,N05,N05A,N05AL,N05AL02,Benzamides,N
DB13274,Micronomicin,S01AA22,S,Sensory organs,S01,S01A,S01AA,S01AA22,Antibiotics,S
DB13275,Clorindione,B01AA09,B,Blood and blood forming organs,B01,B01A,B01AA,B01AA09,Vitamin K antagonists,B
DB13276,Idanpramine,A03AX06,A,Alimentary tract and metabolism,A03,A03A,A03AX,A03AX06,Other drugs for functional gastrointestinal disorders,A
DB13277,Benziodarone,C01DX54,C,Cardiovascular system,C01,C01D,C01DX,C01DX54,Other vasodilators used in cardiac diseases,C
DB13277,Benziodarone,C01DX04,C,Cardiovascular system,C01,C01D,C01DX,C01DX04,Other vasodilators used in cardiac diseases,C
DB13278,Bucetin,N02BE04,N,Nervous system,N02,N02B,N02BE,N02BE04,Anilides,N
DB13278,Bucetin,N02BE74,N,Nervous system,N02,N02B,N02BE,N02BE74,Anilides,N
DB13278,Bucetin,N02BE54,N,Nervous system,N02,N02B,N02BE,N02BE54,Anilides,N
DB13279,Carbocromen,C01DX05,C,Cardiovascular system,C01,C01D,C01DX,C01DX05,Other vasodilators used in cardiac diseases,C
DB13280,Aluminium acetoacetate,A02AB05,A,Alimentary tract and metabolism,A02,A02A,A02AB,A02AB05,Aluminium compounds,A
DB13281,Bromelains,D03BA03,D,Dermatologicals,D03,D03B,D03BA,D03BA03,Proteolytic enzymes,D
DB13281,Bromelains,M09AB03,M,Musculo-skeletal system,M09,M09A,M09AB,M09AB03,Enzymes,M
DB13282,Benzododecinium,D09AA05,D,Dermatologicals,D09,D09A,D09AA,D09AA05,Medicated dressings with antiinfectives,D
DB13283,Sulfaisodimidine,J01EB01,J,Antiinfectives for systemic use,J01,J01E,J01EB,J01EB01,Short-acting sulfonamides,J
DB13284,Meticrane,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB13284,Meticrane,C03BA09,C,Cardiovascular system,C03,C03B,C03BA,C03BA09,"Sulfonamides, plain",C
DB13285,Etilamfetamine,A08AA06,A,Alimentary tract and metabolism,A08,A08A,A08AA,A08AA06,Centrally acting antiobesity products,A
DB13286,Bumadizone,M01AB07,M,Musculo-skeletal system,M01,M01A,M01AB,M01AB07,Acetic acid derivatives and related substances,M
DB13287,Miocamycin,J01FA11,J,Antiinfectives for systemic use,J01,J01F,J01FA,J01FA11,Macrolides,J
DB13288,Tromantadine,J05AC03,J,Antiinfectives for systemic use,J05,J05A,J05AC,J05AC03,Cyclic amines,J
DB13288,Tromantadine,D06BB02,D,Dermatologicals,D06,D06B,D06BB,D06BB02,Antivirals,D
DB13289,Rimazolium,N02BG02,N,Nervous system,N02,N02B,N02BG,N02BG02,Other analgesics and antipyretics,N
DB13290,Olaflur,A01AA03,A,Alimentary tract and metabolism,A01,A01A,A01AA,A01AA03,Caries prophylactic agents,A
DB13291,Cloridarol,C01DX15,C,Cardiovascular system,C01,C01D,C01DX,C01DX15,Other vasodilators used in cardiac diseases,C
DB13292,Pimethixene,R06AX23,R,Respiratory system,R06,R06A,R06AX,R06AX23,Other antihistamines for systemic use,R
DB13293,Ipecac,R05CA04,R,Respiratory system,R05,R05C,R05CA,R05CA04,Expectorants,R
DB13293,Ipecac,V03AB01,V,Various,V03,V03A,V03AB,V03AB01,Antidotes,V
DB13294,Azidamfenicol,S01AA25,S,Sensory organs,S01,S01A,S01AA,S01AA25,Antibiotics,S
DB13295,Atracurium,M03AC04,M,Musculo-skeletal system,M03,M03A,M03AC,M03AC04,Other quaternary ammonium compounds,M
DB13296,Propamidine,S01AX15,S,Sensory organs,S01,S01A,S01AX,S01AX15,Other antiinfectives,S
DB13296,Propamidine,D08AC03,D,Dermatologicals,D08,D08A,D08AC,D08AC03,Biguanides and amidines,D
DB13297,Idrocilamide,M02AX05,M,Musculo-skeletal system,M02,M02A,M02AX,M02AX05,Other topical products for joint and muscular pain,M
DB13298,Alsactide,V04CH04,V,Various,V04,V04C,V04CH,V04CH04,Tests for renal function and ureteral injuries,V
DB13299,Sulglicotide,A02BX08,A,Alimentary tract and metabolism,A02,A02B,A02BX,A02BX08,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),A
DB13300,Epicillin,J01CA07,J,Antiinfectives for systemic use,J01,J01C,J01CA,J01CA07,Penicillins with extended spectrum,J
DB13302,Hachimycin,J02AA02,J,Antiinfectives for systemic use,J02,J02A,J02AA,J02AA02,Antibiotics,J
DB13302,Hachimycin,D01AA03,D,Dermatologicals,D01,D01A,D01AA,D01AA03,Antibiotics,D
DB13302,Hachimycin,G01AA06,G,Genito-urinary system and sex hormones,G01,G01A,G01AA,G01AA06,Antibiotics,G
DB13303,Febarbamate,M03BA05,M,Musculo-skeletal system,M03,M03B,M03BA,M03BA05,Carbamic acid esters,M
DB13304,Triaziquone,L01AC02,L,Antineoplastic and immunomodulating agents,L01,L01A,L01AC,L01AC02,Ethylene imines,L
DB13305,Tolpropamine,D04AA12,D,Dermatologicals,D04,D04A,D04AA,D04AA12,Antihistamines for topical use,D
DB13306,Chlorquinaldol,P01AA04,P,Antiparasitic products,P01,P01A,P01AA,P01AA04,Hydroxyquinoline derivatives,P
DB13306,Chlorquinaldol,R02AA11,R,Respiratory system,R02,R02A,R02AA,R02AA11,Antiseptics,R
DB13306,Chlorquinaldol,G01AC03,G,Genito-urinary system and sex hormones,G01,G01A,G01AC,G01AC03,Quinoline derivatives,G
DB13306,Chlorquinaldol,D08AH02,D,Dermatologicals,D08,D08A,D08AH,D08AH02,Quinoline derivatives,D
DB13307,Proscillaridin,C01AB51,C,Cardiovascular system,C01,C01A,C01AB,C01AB51,Scilla glycosides,C
DB13307,Proscillaridin,C01AB01,C,Cardiovascular system,C01,C01A,C01AB,C01AB01,Scilla glycosides,C
DB13308,Oxametacin,M01AB13,M,Musculo-skeletal system,M01,M01A,M01AB,M01AB13,Acetic acid derivatives and related substances,M
DB13309,Benproperine,R05DB02,R,Respiratory system,R05,R05D,R05DB,R05DB02,Other cough suppressants,R
DB13310,Ormeloxifene,G03XC04,G,Genito-urinary system and sex hormones,G03,G03X,G03XC,G03XC04,Selective estrogen receptor modulators,G
DB13311,Trepibutone,A03AX09,A,Alimentary tract and metabolism,A03,A03A,A03AX,A03AX09,Other drugs for functional gastrointestinal disorders,A
DB13312,Delapril,C09AA12,C,Cardiovascular system,C09,C09A,C09AA,C09AA12,"ACE inhibitors, plain",C
DB13312,Delapril,C09BB12,C,Cardiovascular system,C09,C09B,C09BB,C09BB12,ACE inhibitors and calcium channel blockers,C
DB13312,Delapril,C09BA12,C,Cardiovascular system,C09,C09B,C09BA,C09BA12,ACE inhibitors and diuretics,C
DB13313,Melevodopa,N04BA04,N,Nervous system,N04,N04B,N04BA,N04BA04,Dopa and dopa derivatives,N
DB13313,Melevodopa,N04BA05,N,Nervous system,N04,N04B,N04BA,N04BA05,Dopa and dopa derivatives,N
DB13314,Alminoprofen,M01AE16,M,Musculo-skeletal system,M01,M01A,M01AE,M01AE16,Propionic acid derivatives,M
DB13315,Sobrerol,R05CB07,R,Respiratory system,R05,R05C,R05CB,R05CB07,Mucolytics,R
