signature_name,drug_name,cid,direction,num_genes
[1-(Pyridin-3-ylmethyl)indol-3-yl]methanol_DB-24-CQ08_batchid49_0.01uM_24h up,[1-(Pyridin-3-ylmethyl)indol-3-yl]methanol,29021562,up,8
[1-(Pyridin-3-ylmethyl)indol-3-yl]methanol_DB-24-CQ08_batchid49_0.01uM_24h down,[1-(Pyridin-3-ylmethyl)indol-3-yl]methanol,29021562,down,5
_DB-41-IH69_batchid49_0.01uM_24h up,,,up,477
_DB-41-IH69_batchid49_0.01uM_24h down,,,down,606
66850478_LF-30-FP85_batchid49_0.01uM_24h up,66850478,66850478,up,72
66850478_LF-30-FP85_batchid49_0.01uM_24h down,66850478,66850478,down,49
Nvp-bbd130_BB-79-AG41_batchid49_0.01uM_24h up,Nvp-bbd130,11751126,up,98
Nvp-bbd130_BB-79-AG41_batchid49_0.01uM_24h down,Nvp-bbd130,11751126,down,30
_LE-50-NZ39_batchid49_0.01uM_24h up,,,up,42
_LE-50-NZ39_batchid49_0.01uM_24h down,,,down,16
2325815_JF-91-IG96_batchid49_0.01uM_24h up,2325815,2325815,up,18
2325815_JF-91-IG96_batchid49_0.01uM_24h down,2325815,2325815,down,8
N-(pyridin-4-ylmethyl)adamantane-1-carboxamide_ZE-61-GA95_batchid49_0.01uM_24h up,N-(pyridin-4-ylmethyl)adamantane-1-carboxamide,2998104,up,6
_HE-18-HV99_batchid49_0.01uM_24h up,,,up,29
_HE-18-HV99_batchid49_0.01uM_24h down,,,down,57
76853884_JE-55-OJ53_batchid49_0.01uM_24h up,76853884,76853884,up,92
76853884_JE-55-OJ53_batchid49_0.01uM_24h down,76853884,76853884,down,126
_ZD-78-BS65_batchid49_0.01uM_24h up,,,up,184
_ZD-78-BS65_batchid49_0.01uM_24h down,,,down,254
_DB-00-QN66_batchid49_0.01uM_24h up,,,up,15
Miglitol_BE-41-AV63_batchid49_0.01uM_24h up,Miglitol,441314,up,28
Miglitol_BE-41-AV63_batchid49_0.01uM_24h down,Miglitol,441314,down,18
25004723_NC-54-XY91_batchid49_0.01uM_24h up,25004723,25004723,up,117
25004723_NC-54-XY91_batchid49_0.01uM_24h down,25004723,25004723,down,104
59512426_FC-97-EO10_batchid49_0.01uM_24h up,59512426,59512426,up,45
59512426_FC-97-EO10_batchid49_0.01uM_24h down,59512426,59512426,down,32
9981344_CB-06-FE89_batchid49_0.01uM_24h up,9981344,9981344,up,207
9981344_CB-06-FE89_batchid49_0.01uM_24h down,9981344,9981344,down,471
_JE-04-LS32_batchid49_0.01uM_24h up,,16119710,up,229
_JE-04-LS32_batchid49_0.01uM_24h down,,16119710,down,237
24849601_BA-77-NI61_batchid49_0.01uM_24h up,24849601,24849601,up,65
24849601_BA-77-NI61_batchid49_0.01uM_24h down,24849601,24849601,down,42
23653137_TD-40-ZR64_batchid49_0.01uM_24h up,23653137,23653137,up,10
_TD-57-NZ75_batchid49_0.01uM_24h up,,,up,35
_TD-57-NZ75_batchid49_0.01uM_24h down,,,down,9
57613272_RE-62-FC93_batchid49_0.01uM_24h up,57613272,57613272,up,56
_SB-75-TY18_batchid49_0.01uM_24h up,,,up,81
_SB-75-TY18_batchid49_0.01uM_24h down,,,down,137
_EB-08-WP80_batchid49_0.01uM_24h up,,,up,32
_EB-08-WP80_batchid49_0.01uM_24h down,,,down,36
57906563_KC-99-BS89_batchid49_0.01uM_24h up,57906563,57906563,up,62
57906563_KC-99-BS89_batchid49_0.01uM_24h down,57906563,57906563,down,34
59175968_WC-67-DI84_batchid49_0.01uM_24h up,59175968,59175968,up,119
59175968_WC-67-DI84_batchid49_0.01uM_24h down,59175968,59175968,down,265
2215592_IC-80-CT90_batchid49_0.01uM_24h up,2215592,2215592,up,416
2215592_IC-80-CT90_batchid49_0.01uM_24h down,2215592,2215592,down,1140
16019609_WC-22-DS16_batchid49_0.01uM_24h up,16019609,16019609,up,11
16019609_WC-22-DS16_batchid49_0.01uM_24h down,16019609,16019609,down,5
16019453_GA-23-VF89_batchid49_0.01uM_24h up,16019453,16019453,up,59
16019453_GA-23-VF89_batchid49_0.01uM_24h down,16019453,16019453,down,54
_SA-03-IQ14_batchid49_0.01uM_24h up,,,up,200
_SA-03-IQ14_batchid49_0.01uM_24h down,,,down,232
44194635_WC-82-YS26_batchid49_0.01uM_24h up,44194635,44194635,up,27
44194635_WC-82-YS26_batchid49_0.01uM_24h down,44194635,44194635,down,24
_IE-38-FB31_batchid49_0.01uM_24h up,,,up,223
_IE-38-FB31_batchid49_0.01uM_24h down,,,down,332
_ID-69-QF93_batchid49_0.01uM_24h up,,,up,59
_ID-69-QF93_batchid49_0.01uM_24h down,,,down,47
_OF-47-EQ74_batchid49_0.01uM_24h up,,,up,57
_OF-47-EQ74_batchid49_0.01uM_24h down,,,down,252
_BE-66-UB12_batchid49_0.01uM_24h up,,,up,363
_BE-66-UB12_batchid49_0.01uM_24h down,,,down,1296
16749887_RC-08-UN34_batchid49_0.01uM_24h down,16749887,16749887,down,18
Quinine_BA-98-JJ31_batchid49_0.01uM_24h up,Quinine,3034034,up,5
24937859_HE-43-BS90_batchid49_0.01uM_24h up,24937859,24937859,up,47
24937859_HE-43-BS90_batchid49_0.01uM_24h down,24937859,24937859,down,145
_XE-45-YU38_batchid49_0.01uM_24h up,,,up,23
_XE-45-YU38_batchid49_0.01uM_24h down,,,down,15
LY466195 Diethyl ester prodrug_VE-46-XV53_batchid49_0.01uM_24h up,LY466195 Diethyl ester prodrug,9844058,up,39
LY466195 Diethyl ester prodrug_VE-46-XV53_batchid49_0.01uM_24h down,LY466195 Diethyl ester prodrug,9844058,down,33
_BB-57-AZ77_batchid49_0.01uM_24h up,,,up,29
_BB-57-AZ77_batchid49_0.01uM_24h down,,,down,169
58081323_JB-76-JD86_batchid49_0.01uM_24h up,58081323,58081323,up,30
_AF-83-BX08_batchid49_0.01uM_24h up,,,up,13
_ZF-00-MX33_batchid49_0.01uM_24h up,,,up,33
_ZF-00-MX33_batchid49_0.01uM_24h down,,,down,11
_BB-55-JH29_batchid49_0.01uM_24h up,,,up,206
_BB-55-JH29_batchid49_0.01uM_24h down,,,down,464
_NB-75-RF23_batchid49_0.01uM_24h up,,,up,82
_NB-75-RF23_batchid49_0.01uM_24h down,,,down,76
_HA-29-ZM35_batchid49_0.01uM_24h up,,,up,15
_HA-29-ZM35_batchid49_0.01uM_24h down,,,down,103
_FC-13-UF39_batchid49_0.01uM_24h up,,,up,38
_FC-13-UF39_batchid49_0.01uM_24h down,,,down,14
_LB-67-FA06_batchid49_0.01uM_24h up,,,up,17
_LB-67-FA06_batchid49_0.01uM_24h down,,,down,5
121392541_NC-35-BF58_batchid49_0.01uM_24h up,121392541,121392541,up,184
121392541_NC-35-BF58_batchid49_0.01uM_24h down,121392541,121392541,down,422
_XA-35-DA85_batchid49_0.01uM_24h up,,,up,17
_XA-35-DA85_batchid49_0.01uM_24h down,,,down,31
23642227_DA-35-DU85_batchid49_0.01uM_24h up,23642227,23642227,up,333
23642227_DA-35-DU85_batchid49_0.01uM_24h down,23642227,23642227,down,194
_QB-00-CS87_batchid49_0.01uM_24h up,,,up,47
_QB-00-CS87_batchid49_0.01uM_24h down,,,down,10
67347720_PA-57-FX61_batchid49_0.01uM_24h up,67347720,67347720,up,35
67347720_PA-57-FX61_batchid49_0.01uM_24h down,67347720,67347720,down,98
_PA-70-ZC89_batchid49_0.01uM_24h up,,,up,32
_PA-70-ZC89_batchid49_0.01uM_24h down,,,down,7
_FC-68-LJ11_batchid49_0.01uM_24h up,,,up,117
_FC-68-LJ11_batchid49_0.01uM_24h down,,,down,141
_VD-08-YA83_batchid49_0.01uM_24h up,,,up,66
_VD-08-YA83_batchid49_0.01uM_24h down,,,down,54
91826311_MB-50-ZI28_batchid49_0.01uM_24h up,91826311,91826311,up,12
91826311_MB-50-ZI28_batchid49_0.01uM_24h down,91826311,91826311,down,6
_FD-48-HZ39_batchid49_0.01uM_24h up,,,up,37
_VA-57-TF22_batchid49_0.01uM_24h up,,,up,7
CID 137636547_GD-39-YG36_batchid49_0.01uM_24h up,CID 137636547,137636547,up,9
CID 137636547_GD-39-YG36_batchid49_0.01uM_24h down,CID 137636547,137636547,down,7
162651960_BA-41-QF30_batchid49_0.01uM_24h up,162651960,162651960,up,92
162651960_BA-41-QF30_batchid49_0.01uM_24h down,162651960,162651960,down,35
11950168_UB-90-TA33_batchid49_0.01uM_24h up,11950168,11950168,up,98
11950168_UB-90-TA33_batchid49_0.01uM_24h down,11950168,11950168,down,34
6-Ethylguanine_TA-19-GU13_batchid49_0.01uM_24h up,6-Ethylguanine,95805,up,16
6-Ethylguanine_TA-19-GU13_batchid49_0.01uM_24h down,6-Ethylguanine,95805,down,6
44136031_OD-39-RY38_batchid49_0.01uM_24h up,44136031,44136031,up,51
44136031_OD-39-RY38_batchid49_0.01uM_24h down,44136031,44136031,down,40
BAY-598 R-isomer_AA-75-JH89_batchid49_0.01uM_24h up,BAY-598 R-isomer,125407509,up,18
BAY-598 R-isomer_AA-75-JH89_batchid49_0.01uM_24h down,BAY-598 R-isomer,125407509,down,10
56597295_ZE-79-HJ46_batchid49_0.01uM_24h up,56597295,56597295,up,11
_PC-49-XP02_batchid49_0.01uM_24h up,,,up,13
_DB-41-OE47_batchid49_0.01uM_24h up,,,up,62
_DB-41-OE47_batchid49_0.01uM_24h down,,,down,24
44633743_MF-65-HS14_batchid49_0.01uM_24h up,44633743,44633743,up,20
44633743_MF-65-HS14_batchid49_0.01uM_24h down,44633743,44633743,down,10
46205757_AB-97-BI36_batchid49_0.01uM_24h up,46205757,46205757,up,39
46205757_AB-97-BI36_batchid49_0.01uM_24h down,46205757,46205757,down,28
448235_KD-36-KT24_batchid49_0.01uM_24h up,448235,448235,up,19
44331361_OD-09-LH57_batchid49_0.01uM_24h up,44331361,44331361,up,6
11595029_QC-22-LC33_batchid49_0.01uM_24h up,11595029,11595029,up,6
10002592_AC-53-RC32_batchid49_0.01uM_24h up,10002592,10002592,up,38
10002592_AC-53-RC32_batchid49_0.01uM_24h down,10002592,10002592,down,12
44438310_FB-68-SI43_batchid49_0.01uM_24h up,44438310,44438310,up,8
44438310_FB-68-SI43_batchid49_0.01uM_24h down,44438310,44438310,down,9
20579393_PD-70-VS77_batchid49_0.01uM_24h up,20579393,20579393,up,1536
20579393_PD-70-VS77_batchid49_0.01uM_24h down,20579393,20579393,down,2000
_TD-33-TT56_batchid49_0.01uM_24h up,,,up,10
_TF-43-DT71_batchid49_0.01uM_24h up,,,up,23
_TF-43-DT71_batchid49_0.01uM_24h down,,,down,10
11-Desethyl Irinotecan_LD-69-ZV56_batchid49_0.01uM_24h up,11-Desethyl Irinotecan,13711982,up,433
11-Desethyl Irinotecan_LD-69-ZV56_batchid49_0.01uM_24h down,11-Desethyl Irinotecan,13711982,down,502
_ZC-88-KS25_batchid49_0.01uM_24h up,,86039267,up,8
_ZC-88-KS25_batchid49_0.01uM_24h down,,86039267,down,7
"8-(4-Chlorophenyl)imidazo[1,5-a]pyridine_HB-24-AP80_batchid49_0.01uM_24h up","8-(4-Chlorophenyl)imidazo[1,5-a]pyridine",25012951,up,126
"8-(4-Chlorophenyl)imidazo[1,5-a]pyridine_HB-24-AP80_batchid49_0.01uM_24h down","8-(4-Chlorophenyl)imidazo[1,5-a]pyridine",25012951,down,243
N-hydroxy-4-phenylbutanamide_LE-43-AR77_batchid49_0.01uM_24h up,N-hydroxy-4-phenylbutanamide,279980,up,34
6539283_NB-79-SE70_batchid49_0.01uM_24h up,6539283,6539283,up,7
Bisindolylmaleimide I_AD-99-SN88_batchid49_0.01uM_24h up,Bisindolylmaleimide I,2396,up,21
Bisindolylmaleimide I_AD-99-SN88_batchid49_0.01uM_24h down,Bisindolylmaleimide I,2396,down,41
_TE-42-FZ03_batchid49_0.01uM_24h up,,74349551,up,31
_TE-42-FZ03_batchid49_0.01uM_24h down,,74349551,down,11
Mes-D-Ala-Hyp(Bn(4-Cl))-Lys-benzoxazol-2-yl_TA-57-FF07_batchid49_0.01uM_24h up,Mes-D-Ala-Hyp(Bn(4-Cl))-Lys-benzoxazol-2-yl,59013138,up,59
Mes-D-Ala-Hyp(Bn(4-Cl))-Lys-benzoxazol-2-yl_TA-57-FF07_batchid49_0.01uM_24h down,Mes-D-Ala-Hyp(Bn(4-Cl))-Lys-benzoxazol-2-yl,59013138,down,140
74349553_BB-75-YK01_batchid49_0.01uM_24h up,74349553,74349553,up,44
74349553_BB-75-YK01_batchid49_0.01uM_24h down,74349553,74349553,down,7
74349554_XB-75-YN01_batchid49_0.01uM_24h up,74349554,74349554,up,6
Oleoyl Ethanolamide_DB-84-EQ63_batchid49_0.01uM_24h up,Oleoyl Ethanolamide,5283454,up,21
Oleoyl Ethanolamide_DB-84-EQ63_batchid49_0.01uM_24h down,Oleoyl Ethanolamide,5283454,down,5
Estradiol_AA-14-DQ28_batchid49_0.01uM_24h up,Estradiol,5757,up,12
Estradiol_AA-14-DQ28_batchid49_0.01uM_24h down,Estradiol,5757,down,18
24986839_OB-46-IM27_batchid49_0.01uM_24h up,24986839,24986839,up,67
24986839_OB-46-IM27_batchid49_0.01uM_24h down,24986839,24986839,down,27
_AE-64-KN26_batchid49_0.01uM_24h up,,,up,105
_AE-64-KN26_batchid49_0.01uM_24h down,,,down,314
58229632_YF-35-FN16_batchid49_0.01uM_24h up,58229632,58229632,up,40
58229632_YF-35-FN16_batchid49_0.01uM_24h down,58229632,58229632,down,6
_CA-60-RU13_batchid49_0.01uM_24h up,,,up,60
_CA-60-RU13_batchid49_0.01uM_24h down,,,down,36
3-Amino-5-(4-fluorophenyl)thiophene-2-carboxamide_IC-79-JZ26_batchid49_0.01uM_24h up,3-Amino-5-(4-fluorophenyl)thiophene-2-carboxamide,2782903,up,83
3-Amino-5-(4-fluorophenyl)thiophene-2-carboxamide_IC-79-JZ26_batchid49_0.01uM_24h down,3-Amino-5-(4-fluorophenyl)thiophene-2-carboxamide,2782903,down,114
Omacetaxine Mepesuccinate_EA-18-FP00_batchid49_10uM_24h up,Omacetaxine Mepesuccinate,285033,up,2000
Omacetaxine Mepesuccinate_EA-18-FP00_batchid49_10uM_24h down,Omacetaxine Mepesuccinate,285033,down,2000
25058454_EB-85-JN83_batchid49_0.01uM_24h up,25058454,25058454,up,12
25260326_AC-36-FB52_batchid49_0.01uM_24h up,25260326,25260326,up,11
25260326_AC-36-FB52_batchid49_0.01uM_24h down,25260326,25260326,down,16
_IB-80-NT65_batchid49_0.01uM_24h up,,,up,34
_GC-72-GY67_batchid49_0.01uM_24h up,,,up,60
_GC-72-GY67_batchid49_0.01uM_24h down,,,down,12
Gardiquimod_UD-85-WR81_batchid49_0.01uM_24h up,Gardiquimod,44592366,up,51
Gardiquimod_UD-85-WR81_batchid49_0.01uM_24h down,Gardiquimod,44592366,down,109
58335881_WD-75-LK69_batchid49_0.01uM_24h up,58335881,58335881,up,9
58335881_WD-75-LK69_batchid49_0.01uM_24h down,58335881,58335881,down,17
59394218_CE-35-LA42_batchid49_0.01uM_24h up,59394218,59394218,up,21
59394218_CE-35-LA42_batchid49_0.01uM_24h down,59394218,59394218,down,6
_EA-81-CR68_batchid49_0.01uM_24h up,,,up,28
_EA-81-CR68_batchid49_0.01uM_24h down,,,down,33
59408933_IF-83-OL68_batchid49_0.01uM_24h up,59408933,59408933,up,90
59408933_IF-83-OL68_batchid49_0.01uM_24h down,59408933,59408933,down,116
_VA-15-ZR21_batchid49_0.01uM_24h up,,,up,26
_VA-15-ZR21_batchid49_0.01uM_24h down,,,down,13
67982968_ZD-09-WT25_batchid49_0.01uM_24h up,67982968,67982968,up,8
67982968_ZD-09-WT25_batchid49_0.01uM_24h down,67982968,67982968,down,7
_ZB-42-PL54_batchid49_0.01uM_24h up,,,up,9
_HB-92-PE54_batchid49_0.01uM_24h up,,,up,46
_HB-92-PE54_batchid49_0.01uM_24h down,,,down,114
68791152_PC-87-OG75_batchid49_0.01uM_24h up,68791152,68791152,up,426
68791152_PC-87-OG75_batchid49_0.01uM_24h down,68791152,68791152,down,1406
_LB-70-YM83_batchid49_0.01uM_24h up,,,up,14
_BB-83-OX58_batchid49_0.01uM_24h up,,,up,203
_BB-83-OX58_batchid49_0.01uM_24h down,,,down,107
Xanthenone-4-acetic acid_JD-48-EV39_batchid49_0.01uM_24h up,Xanthenone-4-acetic acid,161881,up,29
Xanthenone-4-acetic acid_JD-48-EV39_batchid49_0.01uM_24h down,Xanthenone-4-acetic acid,161881,down,10
_HC-74-FM38_batchid49_0.01uM_24h up,,,up,51
_HC-74-FM38_batchid49_0.01uM_24h down,,,down,20
_FA-31-XR78_batchid49_0.01uM_24h up,,24971251,up,14
_FA-31-XR78_batchid49_0.01uM_24h down,,24971251,down,5
_FD-74-XT10_batchid49_0.01uM_24h up,,,up,24
_FD-74-XT10_batchid49_0.01uM_24h down,,,down,5
_HA-88-EI28_batchid49_0.01uM_24h up,,,up,48
_HA-88-EI28_batchid49_0.01uM_24h down,,,down,9
_BD-11-DV28_batchid49_10uM_24h up,,,up,644
_BD-11-DV28_batchid49_10uM_24h down,,,down,567
122186025_ZD-85-ID22_batchid49_0.01uM_24h up,122186025,122186025,up,25
122186025_ZD-85-ID22_batchid49_0.01uM_24h down,122186025,122186025,down,81
_BF-54-GX35_batchid49_0.01uM_24h up,,,up,13
4-(1H-indol-3-yl)pyrimidin-2-amine_CC-56-MO03_batchid49_0.01uM_24h up,4-(1H-indol-3-yl)pyrimidin-2-amine,400433,up,67
4-(1H-indol-3-yl)pyrimidin-2-amine_CC-56-MO03_batchid49_0.01uM_24h down,4-(1H-indol-3-yl)pyrimidin-2-amine,400433,down,23
"1,3-Dipropyl-7-methylxanthine_AB-83-EW00_batchid49_0.01uM_24h up","1,3-Dipropyl-7-methylxanthine",161713,up,63
"1,3-Dipropyl-7-methylxanthine_AB-83-EW00_batchid49_0.01uM_24h down","1,3-Dipropyl-7-methylxanthine",161713,down,36
_ZF-10-JD55_batchid49_0.01uM_24h up,,,up,31
_ZF-10-JD55_batchid49_0.01uM_24h down,,,down,8
_FF-10-JX55_batchid49_0.01uM_24h up,,,up,7
_RD-89-FH52_batchid49_0.01uM_24h up,,,up,9
_RD-89-FH52_batchid49_0.01uM_24h down,,,down,9
352078_QE-76-ST29_batchid49_0.01uM_24h up,352078,352078,up,6
_XD-03-FM54_batchid49_0.01uM_24h up,,,up,375
_XD-03-FM54_batchid49_0.01uM_24h down,,,down,248
68207534_ZE-46-XH09_batchid49_0.01uM_24h up,68207534,68207534,up,34
2839577_DB-62-ES23_batchid49_0.01uM_24h up,2839577,2839577,up,26
2839577_DB-62-ES23_batchid49_0.01uM_24h down,2839577,2839577,down,16
_DC-01-WE57_batchid49_0.01uM_24h up,,,up,33
_DC-01-WE57_batchid49_0.01uM_24h down,,,down,24
_XD-53-KC50_batchid49_0.01uM_24h up,,,up,71
_XD-53-KC50_batchid49_0.01uM_24h down,,,down,56
Gsk984_RB-48-AN54_batchid49_0.01uM_24h up,Gsk984,11472829,up,14
166629851_UF-85-NE30_batchid49_0.01uM_24h up,166629851,166629851,up,33
166629851_UF-85-NE30_batchid49_0.01uM_24h down,166629851,166629851,down,115
Zebularine_CD-26-MB82_batchid49_0.01uM_24h up,Zebularine,100016,up,196
Zebularine_CD-26-MB82_batchid49_0.01uM_24h down,Zebularine,100016,down,525
46871867_JD-90-SN16_batchid49_0.01uM_24h up,46871867,46871867,up,21
46871867_JD-90-SN16_batchid49_0.01uM_24h down,46871867,46871867,down,40
_RA-49-ZB08_batchid49_0.01uM_24h up,,,up,423
_RA-49-ZB08_batchid49_0.01uM_24h down,,,down,1361
485185_FD-46-HV00_batchid49_0.01uM_24h up,485185,485185,up,9
485185_FD-46-HV00_batchid49_0.01uM_24h down,485185,485185,down,5
_DD-85-WO51_batchid49_0.01uM_24h up,,,up,29
_DD-85-WO51_batchid49_0.01uM_24h down,,,down,21
Ivabradine_AD-10-ZS64_batchid49_0.01uM_24h up,Ivabradine,132999,up,43
Ivabradine_AD-10-ZS64_batchid49_0.01uM_24h down,Ivabradine,132999,down,14
_RF-04-GI28_batchid49_0.01uM_24h up,,,up,165
_RF-04-GI28_batchid49_0.01uM_24h down,,,down,134
_NE-42-YQ17_batchid49_0.01uM_24h up,,,up,10
_NE-42-YQ17_batchid49_0.01uM_24h down,,,down,19
_BE-38-UW72_batchid49_0.01uM_24h up,,,up,443
_BE-38-UW72_batchid49_0.01uM_24h down,,,down,1247
89982740_DE-03-NP53_batchid49_0.01uM_24h up,89982740,89982740,up,207
89982740_DE-03-NP53_batchid49_0.01uM_24h down,89982740,89982740,down,194
_VB-76-UE47_batchid49_0.01uM_24h up,,,up,42
_VB-76-UE47_batchid49_0.01uM_24h down,,,down,44
_HF-67-IR57_batchid49_0.01uM_24h up,,,up,8
_HF-67-IR57_batchid49_0.01uM_24h down,,,down,7
_YE-80-LN04_batchid49_0.01uM_24h up,,,up,62
_YE-80-LN04_batchid49_0.01uM_24h down,,,down,36
_AE-43-UJ94_batchid49_0.01uM_24h up,,,up,89
_AE-43-UJ94_batchid49_0.01uM_24h down,,,down,122
_UE-01-HV71_batchid49_0.01uM_24h up,,,up,58
_UE-01-HV71_batchid49_0.01uM_24h down,,,down,13
46931953_EF-99-HJ48_batchid49_0.01uM_24h up,46931953,46931953,up,62
46931953_EF-99-HJ48_batchid49_0.01uM_24h down,46931953,46931953,down,306
_CD-89-CG91_batchid49_0.01uM_24h up,,,up,18
_CD-89-CG91_batchid49_0.01uM_24h down,,,down,19
_AA-91-WB95_batchid49_0.01uM_24h up,,,up,116
_AA-91-WB95_batchid49_0.01uM_24h down,,,down,195
_IF-28-AV94_batchid49_0.01uM_24h up,,,up,20
_IF-28-AV94_batchid49_0.01uM_24h down,,,down,12
3-anilinoisoquinolin-1(2H)-one_KD-00-UJ81_batchid49_0.01uM_24h up,3-anilinoisoquinolin-1(2H)-one,2142225,up,47
3-anilinoisoquinolin-1(2H)-one_KD-00-UJ81_batchid49_0.01uM_24h down,3-anilinoisoquinolin-1(2H)-one,2142225,down,21
_GD-07-HO70_batchid49_0.01uM_24h up,,,up,108
_GD-07-HO70_batchid49_0.01uM_24h down,,,down,41
24765530_CE-10-WA05_batchid49_0.01uM_24h up,24765530,24765530,up,118
24765530_CE-10-WA05_batchid49_0.01uM_24h down,24765530,24765530,down,91
76314777_KE-06-DQ22_batchid49_0.01uM_24h up,76314777,76314777,up,161
76314777_KE-06-DQ22_batchid49_0.01uM_24h down,76314777,76314777,down,49
_BD-81-FB30_batchid49_0.01uM_24h up,,,up,19
_BD-81-FB30_batchid49_0.01uM_24h down,,,down,11
22433923_CE-00-EK89_batchid49_0.01uM_24h up,22433923,22433923,up,164
22433923_CE-00-EK89_batchid49_0.01uM_24h down,22433923,22433923,down,740
_MB-15-ZF03_batchid49_0.01uM_24h up,,,up,12
73167576_WF-24-LG17_batchid49_0.01uM_24h up,73167576,73167576,up,83
73167576_WF-24-LG17_batchid49_0.01uM_24h down,73167576,73167576,down,23
9-Hydroxycalabaxanthone_QE-11-DP47_batchid49_0.01uM_24h up,9-Hydroxycalabaxanthone,5495929,up,115
9-Hydroxycalabaxanthone_QE-11-DP47_batchid49_0.01uM_24h down,9-Hydroxycalabaxanthone,5495929,down,45
_GA-10-WX15_batchid49_0.01uM_24h up,,,up,201
_GA-10-WX15_batchid49_0.01uM_24h down,,,down,103
_DB-29-HQ45_batchid49_0.01uM_24h up,,,up,132
_DB-29-HQ45_batchid49_0.01uM_24h down,,,down,410
845544_XC-13-LW13_batchid49_0.01uM_24h up,845544,845544,up,187
845544_XC-13-LW13_batchid49_0.01uM_24h down,845544,845544,down,368
25055527_AC-77-BC52_batchid49_0.01uM_24h up,25055527,25055527,up,26
25055527_AC-77-BC52_batchid49_0.01uM_24h down,25055527,25055527,down,23
24964626_ME-93-CO85_batchid49_0.01uM_24h up,24964626,24964626,up,7
_EA-33-QC97_batchid49_0.01uM_24h up,,,up,54
_EA-33-QC97_batchid49_0.01uM_24h down,,,down,20
_EF-85-DA07_batchid49_0.01uM_24h up,,,up,191
_EF-85-DA07_batchid49_0.01uM_24h down,,,down,370
49787174_SE-15-AV21_batchid49_10uM_24h up,49787174,49787174,up,1129
49787174_SE-15-AV21_batchid49_10uM_24h down,49787174,49787174,down,945
_SC-76-YF40_batchid49_0.01uM_24h up,,,up,120
_SC-76-YF40_batchid49_0.01uM_24h down,,,down,18
Flavone_WD-26-EB85_batchid49_0.01uM_24h up,Flavone,10680,up,44
Flavone_WD-26-EB85_batchid49_0.01uM_24h down,Flavone,10680,down,50
CPP-115 free base_JA-32-HE94_batchid49_0.01uM_24h up,CPP-115 free base,9794014,up,79
CPP-115 free base_JA-32-HE94_batchid49_0.01uM_24h down,CPP-115 free base,9794014,down,58
_RA-18-CU16_batchid49_0.01uM_24h up,,,up,21
_RA-18-CU16_batchid49_0.01uM_24h down,,,down,7
_HF-68-PM58_batchid49_0.01uM_24h up,,,up,8
_JB-65-ON98_batchid49_0.01uM_24h up,,,up,19
_JB-65-ON98_batchid49_0.01uM_24h down,,,down,9
_UD-03-SW43_batchid49_0.01uM_24h up,,,up,13
_ME-54-JY76_batchid49_0.01uM_24h up,,,up,353
_ME-54-JY76_batchid49_0.01uM_24h down,,,down,610
_MF-81-RJ18_batchid49_0.01uM_24h up,,,up,157
_MF-81-RJ18_batchid49_0.01uM_24h down,,,down,227
22218381_YB-01-IL62_batchid49_0.01uM_24h up,22218381,22218381,up,10
22218381_YB-01-IL62_batchid49_0.01uM_24h down,22218381,22218381,down,5
_AC-38-WM38_batchid49_0.01uM_24h up,,,up,32
_AC-38-WM38_batchid49_0.01uM_24h down,,,down,5
65884_JB-63-NV02_batchid49_0.01uM_24h up,65884,65884,up,19
65884_JB-63-NV02_batchid49_0.01uM_24h down,65884,65884,down,53
_IA-08-DE38_batchid49_0.01uM_24h up,,,up,7
118710946_JB-28-VO37_batchid49_0.01uM_24h up,118710946,118710946,up,45
118710946_JB-28-VO37_batchid49_0.01uM_24h down,118710946,118710946,down,19
9802748_JC-05-CC41_batchid49_0.01uM_24h up,9802748,9802748,up,86
9802748_JC-05-CC41_batchid49_0.01uM_24h down,9802748,9802748,down,27
4-(4-Guanidinobenzoyloxy)phenylacetate_HB-29-DM15_batchid49_0.01uM_24h up,4-(4-Guanidinobenzoyloxy)phenylacetate,130395,up,52
4-(4-Guanidinobenzoyloxy)phenylacetate_HB-29-DM15_batchid49_0.01uM_24h down,4-(4-Guanidinobenzoyloxy)phenylacetate,130395,down,45
_ZD-38-GI91_batchid49_0.01uM_24h up,,,up,8
_ZD-38-GI91_batchid49_0.01uM_24h down,,,down,17
_HC-86-IA49_batchid49_0.01uM_24h up,,,up,93
_HC-86-IA49_batchid49_0.01uM_24h down,,,down,173
60116239_DC-98-HC94_batchid49_0.01uM_24h up,60116239,60116239,up,40
60116239_DC-98-HC94_batchid49_0.01uM_24h down,60116239,60116239,down,62
46239308_JF-37-AR97_batchid49_0.01uM_24h up,46239308,46239308,up,39
46239308_JF-37-AR97_batchid49_0.01uM_24h down,46239308,46239308,down,23
_SB-89-QK94_batchid49_0.01uM_24h up,,,up,113
_SB-89-QK94_batchid49_0.01uM_24h down,,,down,196
_QA-73-SR92_batchid49_0.01uM_24h up,,,up,11
_QA-73-SR92_batchid49_0.01uM_24h down,,,down,5
_GF-14-RF56_batchid49_0.01uM_24h up,,,up,11
_GF-14-RF56_batchid49_0.01uM_24h down,,,down,8
_WD-86-NH64_batchid49_0.01uM_24h up,,,up,180
_WD-86-NH64_batchid49_0.01uM_24h down,,,down,137
53373551_PA-84-RB96_batchid49_0.01uM_24h up,53373551,53373551,up,14
_S0-EE-Y7SS_batchid49_0.01uM_24h up,,,up,8
